KinkyDungeonFuukaOrb3,"You were hit by one of Fuuka's talismans. Fuuka's magic renders you helpless!!!"
KinkyDungeonBuffFuukaOrb,"You were hit by one of Fuuka's talisman projectiles. Fuuka's magic is restricting you!"

KinkyDungeonSpellShadowGraspMulti,Sealing Shadows
KinkyDungeonBuffShadowSeal,"Shadowy magic is restricting you!"
KDShadowSeal,"A powerful seal holds you in place temporarily!!!"

KDSelfLock,You lock yourself in magical locks!
KinkyDungeonRemoveCollarModule,A collar module comes off with the collar!

RestraintShockModule,Shock Module
RestraintShockModuleDesc,"A sinister device used to keep unruly wolfgirls in check."
RestraintShockModuleDesc2,"If it works on them, it sure as heck works on you. It has a warning label that says: 'CAUTION: NOT WATERPROOF'"
RestraintTrackingModule,Tracking Module
RestraintTrackingModuleDesc,"A homing device used to track unruly pets that wander too far."
RestraintTrackingModuleDesc2,"It has a warning label that says: 'CAUTION: NOT WATERPROOF'"

KDDamageModule,"Your RestraintName stops working due to water damage!"
KDDamageModuleProgress,"Your RestraintName sustains water damage from the high-pressure water!"
KDDamageTether,"The RestraintName fizzles out!"
KDDamageTetherProgress,"Your RestraintName short-circuits briefly from the electrical damage!"

KDExit,Quit Game

KDShrineUnlockWiggle,"Your RSTRNT glows and its seal vanishes as the shrine's energy fills the air."

KDRemoveOnEdgePartial,"The seal on your RESTRAINTNAME weakens as you simmer just below the edge."
KDRemoveOnEdge,"Through your determination, you suprress the seal on your RESTRAINTNAME!!!"
KDRemoveOnEdgeSucceedPartial,"The seal on your RESTRAINTNAME weakens as you maintain your composure."
KDRemoveOnEdgeSucceed,"Through your determination, you suprress the seal on your RESTRAINTNAME."
KDRemoveOnEdgeFailPartial,"You lose focus and the seal on your RESTRAINTNAME strengthens!"
KinkyDungeonCurseStruggleOrgasmResist,"The item refuses to budge as you try to take it off."
KinkyDungeonCurseUnlockOrgasmResist,""
KinkyDungeonCurseInfoOrgasmResist,"The item bears a seal of dark pleasure. You can suppress it by edging yourself."

KDRemoveOnOrgasmPartial,"The seal on your RESTRAINTNAME weakens as you simmer just below the edge."
KDRemoveOnOrgasm,"Through your determination, you suprress the seal on your RESTRAINTNAME!!!"
KDRemoveOnOrgasmSucceedPartial,"The seal on your RESTRAINTNAME weakens as you maintain your composure."
KDRemoveOnOrgasmSucceed,"Through your determination, you suprress the seal on your RESTRAINTNAME."
KDRemoveOnOrgasmFailPartial,"You lose focus and the seal on your RESTRAINTNAME strengthens!"
KinkyDungeonCurseStruggleOrgasmForced,"The item refuses to budge as you try to take it off."
KinkyDungeonCurseUnlockOrgasmForced,""
KinkyDungeonCurseInfoOrgasmForced,"The item bears a seal of dark pleasure. You can suppress it by edging yourself."

KDLabelSaved,Saved Outfits
KDManageOutfits,Manage this Outfit
KDChangePose,Change Pose
KDQuickColor,Quick Color Palette
KDFilters,Item Color
KDItemMenu,Item Catalog
KDLayers,Layers:
KDColorHex,Hex Code:

KDHideRest,Toggle Struggle UI Mode
KDSetPose,Change Character Pose
KDBulletTransparency,Make Bullets Transparent
KDXRay,X-Ray Vision
KDQuickInv,Show Quick Inventory
KDToggleSkipTutorial,Skip Tutorial
KDToggleModCompat,Mod Compatibility Mode

rTutorial,"Welcome to Kinky Dungeon! It looks like this is your first time,|Would you like a brief walkthrough of the interface?"
dTutorial_LeaveAndDisable,(Leave and Disable Tutorial)
dTutorial_Continue,(Yes Please!)
dTutorial_HandsOn,(It'd like a hands-on lesson)

rTutorialHandsOn,"Sure! I can lead you through some excercises in a safe and controlled environment.|This way you can figure things out at your own pace.|To start, choose one of the lessons below:"
dTutorialHandsOn_Rope,"(Give me some rope lessons)"
dTutorialHandsOn_Leather,"(Give me a nice leather outfit)"
dTutorialHandsOn_Metal,"(I enjoy the cold embrace of steel)"
dTutorialHandsOn_Latex,"(I love rubber!)"
dTutorialHandsOn_No,"(On second thought, maybe not)"

dHandsOn,"(About that hands-on lesson...)"

rTutorialContinue,"This is you.|Over the course of the game, you will probably get tied up.|The controls to escape are located over your character.|Simply hover the mouse over your character to see them."
rTutorialContinue_Continue,"There are four main ways to escape restraints:|Struggling, which is effective against flexible and weaker restraints,|Cutting, which depends on your held weapon and the item's properties,|Unbuckle/Untying, which depends on having free hands,|And Unlocking, which is required before you can Unbuckle."
rTutorialContinue_Continue_Continue,"These are options for how to display your character.|You don't have to worry about them for now,|but when your character is tied up you may find them useful|...or enjoyable."
rTutorialContinue_Continue_Continue_Continue,"This is the buffs bar.|It shows various values and buffs relating to your character.|You can click the gold triangle to expand it,|Showing additional info about your character."
rTutorialContinue_Continue_Continue_Continue_Continue,"These are the action buttons.|You can use them to perform various actions like closing doors or sprinting.|You can also toggle various settings such as automatically passing|through allies or auto-pathing when there are no enemies nearby.|You can also swap between recently used weapons."
rTutorialContinue_Continue_Continue_Continue_Continue_Continue,"These are various submenus.|Your Inventory is used to brows items and use or equip them.|The Journal contains lore, notes, and hints gathered along your journey.|The Journal also contains info on available quests,|and your reputation with various factions."
rTutorialContinue_Continue_Continue_Continue_Continue_Continue_Continue,"This is the status bar, which gives info on your base stats.|Distraction determines how easy it is to cast spells and resist teasing.|Stamina is required to sprint and attack with a weapon.|Mana is used to cast spells. You have what is called a 'Mana Pool,'|which is excess mana that slowly refills you mana bar until it runs out.|Finally, running out of Willpower makes it much harder to escape bondage."
rTutorialContinue_Continue_Continue_Continue_Continue_Continue_Continue_Continue,"This is the hotbar.|Here you will find various spells and customizable actions.|You can customize it through the Spells submenu by clicking on a spell.|You can also add items, armor, and consumables to it from the Inventory."
rTutorialContinue_Continue_Continue_Continue_Continue_Continue_Continue_Continue_Continue,"Finally, this is where the message log will be.|It provides a written record of what happened the last few turns.|You can click the 'Log' button to expand the log,|Allowing you to look much further back."
rTutorialContinue_Continue_Continue_Continue_Continue_Continue_Continue_Continue_Continue_Continue,"Thats it for the UI.|If you want a more hands on tutorial, enter the portal to the top right,|near the training dummies.|You can click on NPCs (such as the ghosts in this room) to talk to them."

KDNavGame,Game
KDNavQuit,Menu


KDInvFilter,Search ITMNS:
KDInvFilterQ,Search Items:
KDMagicFilter,Search Spells:

KDFree,Free
KDDisarmed,Disarmed!!!
KDExpandBuffs,Show Buffs and Stats

KinkyDungeonQuest,Quests

KDShrineActionChampionRemove,Remove Devotion
KDShrineActionChampion,Devote Yourself
KDShrineActionPray,Pray for Assistance
KDShrineActionQuest,This shrine bears a request carved in stone:
KDShrineActionQuestAccept,Accept the Quest

KDShrineQuestAccepted,You accept the goddess' quest.
KDShrineQuestAcceptedFail,You cannot accept that quest right now.

KDShrineActionDescChampionRemove,"Removes your devotion from this goddess."
KDShrineActionDescChampionRemoveFail,You are not devoted to this goddess.
KDShrineActionDescChampion,"Guarantees a quest from this goddess on every floor."
KDShrineActionDescChampionFail,You are already a devotee of this goddess.
KDShrineActionDescOffer,Offer gold in exchange for help. Destroys the shrine.
KDShrineActionDescPray,Ask for help without offering gold.
KDShrineActionDescPrayFail,You have already prayed at this shrine.
KDShrineActionDescQuest,Listen to what the Goddess asks of you.
KDShrineActionDescQuestAccept,Accept the Goddess' quest.
KDShrineActionDescDrink,Drink the mana in the shrine. Can be done once.
KDShrineActionDescBottle,Bottle the mana in the shrine for later. Can be done once.

KDQuestListCancel,Cancel Quest
KDQuestListDescCancel,Cancels the quest. You will not be penalized.
KDQuestListDescCancelFail,You can't cancel this quest.
KDNoQuests,You have no quests currently.

KDNewQuest,A new quest has been added to your Journal.

KDQuest_DressmakerQuest,Find the dressmaker's prized dress and wear it in front of her.
KDQuest_BanditQuest,Rescue the bandit from false imprisonment.
KDQuest_MaidforceQuest,Teach some unruly maids a lesson.
KDQuest_DragonheartQuest,Defeat a rebel leader and show them their place.
KDQuest_ApprenticeQuest,Help the student acquire a scroll!
KDQuest_WolfgirlHunters,You are being chased by a band of relentless poachers.

KDQuest_RopeQuest,Slay the Rope Kraken.
KDQuestFail_RopeQuest,You did not do your quest! The Goddess has decided to punish you.
KDQuestSucceed_RopeQuest,You have pleased the Goddess.
KDQuestSucceedSub_RopeQuest,The Goddess calls you a good girl.
KDQuest_LatexQuest,Rescue some alchemists from their own experiment.
KDQuestFail_LatexQuest,You did not do your quest! The Goddess has decided to punish you.
KDQuestSucceed_LatexQuest,You have pleased the Goddess.
KDQuestSucceedSub_LatexQuest,The Goddess calls you a good girl.
KDQuest_LeatherQuest,Stop a rebels from making a pact with primordial beings.
KDQuestFail_LeatherQuest,You did not do your quest! The Goddess has decided to punish you.
KDQuestSucceed_LeatherQuest,You have pleased the Goddess.
KDQuestSucceedSub_LeatherQuest,You have pleased the Goddess.
KDQuest_MetalQuest,Decommission some malfunctioning drones.
KDQuestFail_MetalQuest,You did not do your quest! The Goddess has decided to punish you.
KDQuestSucceed_MetalQuest,You have pleased the Goddess.
KDQuestSucceedSub_MetalQuest,The Goddess calls you a good girl.

KDQuest_WillQuest,Resolve a dispute between elves and catgirls by tying up both sides.
KDQuestFail_WillQuest,You did not do your quest! The Goddess has decided to punish you.
KDQuestSucceed_WillQuest,You have pleased the Goddess.
KDQuestSucceedSub_WillQuest,The Goddess calls you a good girl.
KDQuest_ElementsQuest,Repel a planar incursion by a dangerous demon.
KDQuestFail_ElementsQuest,You did not do your quest! The Goddess has decided to punish you.
KDQuestSucceed_ElementsQuest,You have pleased the Goddess.
KDQuestSucceedSub_ElementsQuest,The Goddess calls you a good girl.
KDQuest_ConjureQuest,Stop some witches from performing a dubious summoning ritual.
KDQuestFail_ConjureQuest,You did not do your quest! The Goddess has decided to punish you.
KDQuestSucceed_ConjureQuest,You have pleased the Goddess.
KDQuestSucceedSub_ConjureQuest,The Goddess calls you a good girl.
KDQuest_IllusionQuest,Defeat a congregation of the Shadow Clan.
KDQuestFail_IllusionQuest,You did not do your quest! The Goddess has decided to punish you.
KDQuestSucceed_IllusionQuest,You have pleased the Goddess.
KDQuestSucceedSub_IllusionQuest,The Goddess calls you a good girl.



KDGoddessQuestReward_Spell,"The Goddess grants you knowledge of SpellLearned!"
KDGoddessQuestReward_SpellPoints,"You Goddess grants you +AMOUNT spell points!"
KDGoddessQuestReward_Weapon,"The Goddess bestows a WeaponAcquired on you!"
KDGoddessQuestReward_Armor,"The Goddess grants you a ArmorAcquired!"
KDGoddessQuestReward_Macaron,The Goddess gives you a heavenly pastry.
KDGoddessQuestReward_MistressKey,The Goddess awards you an ancient key of great importance.

KDDiffTab_Diff,Game Setup
KDDiffTab_Challenge,Challenge Settings



KinkyDungeonChallenge,Challenge Settings:

KDColorPickerSimple,Simple
KDColorPickerAdvanced,Advanced
KDColorPickerProperties,Expert Tools

KDEscapeMinimap_Fail_Key,Exits locked!|Find NUMBER keys!
KDEscapeMinimap_Pass_Key,Got the keys!
KDEscapeMethod_Key,Key Hunt
KDEscapeMethodDesc_Key,Find the keys hidden in the level. Enemies can steal the keys if you aren't careful.
KDEscapeDoor_Key,There seems to be a locked high-security door. Looks like you need keys to open it.
KDEscapeMinimap_Fail_Lever,Exits locked!|Find a lever!
KDEscapeMinimap_Pass_Lever,Exits unlocked!
KDEscapeMethod_Lever,Lever Hunt
KDEscapeMethodDesc_Lever,Find the lever hidden in the level to unlock the door.
KDEscapeDoor_Lever,There seems to be a locked high-security door. Looks like you need to pull a lever to open it.
KDEscapeMinimap_Fail_Panel,Exits locked!|Find control panel!
KDEscapeMinimap_Pass_Panel,Exits unlocked!
KDEscapeMethod_Panel,Panel Hunt
KDEscapeMethodDesc_Panel,Find the control panel hidden in the level to unlock the door.
KDEscapeDoor_Panel,There seems to be a locked high-security door. Looks like you need find a control panel to open it.
KDEscapeMinimap_Fail_Boss,BOSS ROOM
KDEscapeMinimap_Pass_Boss,BOSS ROOM CLEARED!
KDEscapeMethod_Boss,Boss
KDEscapeMethodDesc_Boss,Defeat the boss to unlock the door.  You can also unlock it by losing to the boss and being penalized.
KDEscapeDoor_Boss,There seems to be a locked high-security door. Looks like you need to defeat the boss to open it.
KDEscapeMinimap_Fail_Kill,Exits locked!|Defeat NUMBER TYPE!
KDEscapeMinimap_Pass_Kill,Quota Reached!
KDEscapeMethod_Kill,Bounty
KDEscapeMethodDesc_Kill,Defeat the specified targets to unlock the door.
KDEscapeDoor_Kill,There seems to be a locked high-security door. Looks like you need to defeat the targetted enemies to open it.
KDEscapeMinimap_Fail_Miniboss,Exits locked!|Defeat TYPE!
KDEscapeMinimap_Pass_Miniboss,Miniboss defeated!
KDEscapeMethod_Miniboss,Dangerous Bounty
KDEscapeMethodDesc_Miniboss,Defeat the specified strong enemy to unlock the door.
KDEscapeDoor_Miniboss,There seems to be a locked high-security door. Looks like you need to defeat the miniboss to open it.
KDEscapeMinimap_Fail_Chest,Exits locked!|Open NUMBER Chests!
KDEscapeMinimap_Pass_Chest,Quota Reached!
KDEscapeMethod_Chest,Chest Hunt
KDEscapeMethodDesc_Chest,Unlock the specified number of chests to unlock the door.
KDEscapeDoor_Chest,There seems to be a locked high-security door. Looks like you need to open more chests to open it.
KDEscapeMinimap_Fail_Quest,Exits locked!|Accept NUMBER Quests!
KDEscapeMinimap_Pass_Quest,Quota Reached!
KDEscapeMethod_Quest,Quest Hunt
KDEscapeMethodDesc_Quest,Accept the specified number of goddess quests to unlock the door.
KDEscapeDoor_Quest,There seems to be a locked high-security door. Looks like you need to accept more quests to open it.
KDEscapeMinimap_Fail_Trap,Exits locked!|Trigger NUMBER Traps!
KDEscapeMinimap_Pass_Trap,Quota Reached!
KDEscapeMethod_Trap,Trap Hunt
KDEscapeMethodDesc_Trap,Trigger the specified number of traps to unlock the door.
KDEscapeDoor_Trap,There seems to be a locked high-security door. Looks like you need to trigger more traps to open it.
KDEscapeMinimap_Fail_None,Room bugged. Please Report.
KDEscapeMinimap_Pass_None,""
KDEscapeMethod_None,None
KDEscapeDoor_None,This door failed to load and cannot be opened.  Please report this bug to Ada with a save code.
KDEscapeMethod_,None
KDEscapeDoor_,This door failed to load and cannot be opened.  Please report this bug to Ada with a save code.

KDVarSuffCursed,(Cursed)
KDVarSuffPurified,(Purified)
KDVarPrefPurified,(Purified)
KDVarSuffEvasion,of Agility
KDVarPrefAccuracy,Precise
KDVarPrefSneak,Silent
KDVarPrefAoEDamageFrozen,Blizzard
KDVarSuffSpellWard,of Warding
KDVarSuffBondageResist,of Freedom
KDVarSuffDamageResist,of Resistance
